item_id,order_id,product_id,product_sku,product_name,qty_ordered,price,line_total,created_at,modified_at
17026,10828.0,259889,212770713,Brown & Black Monogram Tote Bag,1,4809.52,4809.52,2019-02-07 16:19:36,2021-07-06 15:49:53
17027,10829.0,246797,212708778,Pink Saffiano Leather Card Case,1,1190.48,1190.48,2019-02-07 16:21:02,2021-07-06 15:49:53
17096,10894.0,258587,210754010,"Age Defender Power Serum, 75ml",1,256.19,256.19,2019-02-11 14:38:46,2021-07-06 15:49:53
17144,10939.0,228239,212594204,White GG Print Ace Sneakers,1,3047.62,3047.62,2019-02-11 22:05:29,2021-07-06 15:49:53
17145,10940.0,228239,212594204,White GG Print Ace Sneakers,1,3047.62,3047.62,2019-02-11 22:09:01,2021-07-06 15:49:53
17146,10940.0,263287,212781665,White Embroidered Polo T-Shirt,1,500.0,500.0,2019-02-11 22:09:01,2021-07-06 15:49:53
17361,11135.0,228239,212594204,White GG Print Ace Sneakers,1,3047.62,3047.62,2019-02-12 10:40:41,2021-07-06 15:49:53
17362,11135.0,263287,212781665,White Embroidered Polo T-Shirt,1,500.0,500.0,2019-02-12 10:40:41,2021-07-06 15:49:53
17363,11135.0,241489,212678226,White Regular-Fit Cotton Shirt,1,690.48,690.48,2019-02-12 10:40:41,2021-07-06 15:49:53
17364,11136.0,232490,212644073,Cream Leather Maisie Luwolt Mules,1,2295.24,2295.24,2019-02-12 10:43:47,2021-07-06 15:49:53
17365,11137.0,226103,212564727,Pink Intrecciato Ravello Sandals,1,2095.24,2095.24,2019-02-12 10:45:44,2021-07-06 15:49:53
17453,11216.0,221439,212507864,Metallic Silver Knit Sneakers,1,2819.05,2819.05,2019-02-12 17:08:37,2021-07-06 15:49:53
17454,11216.0,233292,212651307,Multi-Coloured Paisley Print Shirt,1,1238.1,1238.1,2019-02-12 17:08:37,2021-07-06 15:49:53
17455,11217.0,245754,212712064,Black Quilted Down Jacket,1,8714.29,8714.29,2019-02-12 17:48:47,2021-07-06 15:49:53
17525,11281.0,244246,212706394,Multi-Coloured Low-Top Leather Sneakers,1,3571.43,3571.43,2019-02-14 09:40:07,2021-07-06 15:49:53
17526,11281.0,261796,212782966,Rainbow Star Print Backpack,1,3142.86,3142.86,2019-02-14 09:40:07,2021-07-06 15:49:53
17527,11282.0,228018,212593977,White Snake Cotton Duke Shirt,1,2000.0,2000.0,2019-02-14 10:08:30,2021-07-06 15:49:53
17529,11284.0,105685,211203655,4-Colour All-in-One Pen,5,150.48,752.4,2019-02-14 10:23:58,2021-07-06 15:49:53
17533,11288.0,246570,212709577,Pastel-Pink Lucinda Dress,1,1666.67,1666.67,2019-02-14 11:02:15,2021-07-06 15:49:53
17564,11312.0,232298,212644749,Beige Belted Shirtdress,1,2047.62,2047.62,2019-02-15 13:25:09,2021-07-06 15:49:53
17565,11312.0,210485,210034017,"Sun Care Hair & Body Cleanser, 50ml",1,37.14,37.14,2019-02-15 13:25:09,2021-07-06 15:49:53
17566,11312.0,260836,212771686,Vintage-Black Embroidered Jeans,1,3980.95,3980.95,2019-02-15 13:25:09,2021-07-06 15:49:53
17567,11313.0,174534,204774151,"Crème de la Mer, 30ml",1,660.0,660.0,2019-02-15 13:27:24,2021-07-06 15:49:53
17568,11314.0,221519,212507689,Black Patent Saffiano Ballerina Flats,1,2685.71,2685.71,2019-02-15 13:52:59,2021-07-06 15:49:53
17569,11315.0,232618,212643806,Light Beige Textured Satin Mules,1,2552.38,2552.38,2019-02-15 13:56:17,2021-07-06 15:49:53
17570,11316.0,250293,212736060,Brown Acrylic-Buckle Chain Wallet,1,1714.29,1714.29,2019-02-15 14:01:22,2021-07-06 15:49:53
17571,11317.0,231988,212635707,Blue E-Cig Patchwork Denim Jeans,1,1571.43,1571.43,2019-02-15 17:45:14,2021-07-06 15:49:53
17615,11357.0,327526,212784313,Blue Logo Print Fleece Sweatpants,1,309.52,309.52,2019-02-17 16:17:32,2021-07-06 15:49:53
17616,11358.0,227774,212593785,White Snake Cotton Duke Shirt,1,2000.0,2000.0,2019-02-17 16:23:54,2021-07-06 15:49:53
17632,11371.0,227875,212593841,White Snake Cotton Duke Shirt,1,2047.62,2047.62,2019-02-17 17:58:11,2021-07-06 15:49:53
17666,11404.0,243991,212634790,Brown Logo Print Bucket Hat,1,1238.1,1238.1,2019-02-18 18:38:11,2021-07-06 15:49:53
17680,11417.0,248545,212729059,Navy Logo Appliqué Hoodie,1,6476.19,6476.19,2019-02-19 17:46:03,2021-07-06 15:49:53
17684,11420.0,59016,210884021,Metallic-Silver Intrecciato Sandals,1,2380.95,2380.95,2019-02-19 19:02:07,2021-07-06 15:49:53
17686,11422.0,327095,212729775,Fuchsia-Pink Printed Headband,1,476.19,476.19,2019-02-20 17:53:58,2021-07-06 15:49:53
17687,11422.0,243894,212704442,Multi-Coloured Floral-Print Jumpsuit,1,1285.71,1285.71,2019-02-20 17:53:58,2021-07-06 15:49:53
17688,11423.0,142989,211413247,"Tinted Hydra-Repair Day Cream: Camellia & Geranium Blossom, 45ml",1,195.24,195.24,2019-02-20 18:12:47,2021-07-06 15:49:53
17689,11424.0,331232,212785231,Navy Pleated Cotton Shorts,1,714.29,714.29,2019-02-20 18:24:15,2021-07-06 15:49:53
17702,11433.0,235146,212672401,فستان نايت ميراج متوسط الطول متعدد الألوان,1,1000.0,1000.0,2019-02-21 13:51:26,2021-07-06 15:49:53
17703,11434.0,244016,212638992,Pink & Red Logo Slides,1,923.81,923.81,2019-02-21 15:02:29,2021-07-06 15:49:53
17704,11435.0,268244,212649971,Baby-Pink Evangeline Leather Sandal,1,642.86,642.86,2019-02-21 15:44:02,2021-07-06 15:49:53
17708,11438.0,225806,212558848,Black Printed Kaftan,1,7952.38,7952.38,2019-02-21 17:05:23,2021-07-06 15:49:53
17712,11442.0,250623,212018529,Black TechLoom Pro Running Sneakers,1,513.33,513.33,2019-02-24 12:59:42,2021-07-06 15:49:53
17713,11443.0,250622,212018528,Black TechLoom Pro Running Sneakers,1,513.33,513.33,2019-02-24 13:06:16,2021-07-06 15:49:53
17714,11444.0,231745,212644483,Navy Side-Stripe Sweater,1,1095.24,1095.24,2019-02-24 13:21:48,2021-07-06 15:49:53
17715,11445.0,227655,212593719,White Web & Feline Head Polo T-Shirt,1,1952.38,1952.38,2019-02-24 13:27:12,2021-07-06 15:49:53
17716,11446.0,227880,212593844,White Flower Fil Coupé Poplin Shirt,1,2380.95,2380.95,2019-02-24 13:47:10,2021-07-06 15:49:53
17717,11447.0,227949,212593600,Red & Black Checkered Shirt,1,2038.1,2038.1,2019-02-24 13:51:57,2021-07-06 15:49:53
17718,11448.0,251199,212736631,Light-Pink Rockstud Point-Toe Pumps,1,3180.95,3180.95,2019-02-24 13:55:43,2021-07-06 15:49:53
17719,11449.0,314878,212738675,Sky-Blue Acorus Quilted Jacket,1,1023.81,1023.81,2019-02-24 13:58:26,2021-07-06 15:49:53
17720,11450.0,263497,212791105,Black Logo Cap,1,238.1,238.1,2019-02-24 14:00:41,2021-07-06 15:49:53
17721,11451.0,148540,211634138,Black & pink Embellished Kaftan,1,3761.9,3761.9,2019-02-24 14:04:32,2021-07-06 15:49:53
17722,11452.0,216225,212424513,Black Catena Chain Wallet,1,4523.81,4523.81,2019-02-24 14:07:04,2021-07-06 15:49:53
17723,11453.0,221197,212508291,White Glitter Mesh Lace-Up Sneakers,1,2819.05,2819.05,2019-02-24 14:13:53,2021-07-06 15:49:53
17791,11515.0,173336,211845919,Leopard-Print Leather Shoulder Bag,1,3550.0,3550.0,2019-02-26 15:29:56,2021-07-06 15:49:53
17793,11517.0,173336,211845919,Leopard-Print Leather Shoulder Bag,1,3550.0,3550.0,2019-02-26 15:58:02,2021-07-06 15:49:53
17794,11517.0,246738,212708279,Rose Small Monochrome Tote Bag,2,7500.0,15000.0,2019-02-26 15:58:02,2021-07-06 15:49:53
17795,11518.0,225716,212451925,محفظة صغيرة بغطاء قلاب مقسمة بألوان بلاتين,1,700.0,700.0,2019-02-26 16:00:31,2021-07-06 15:49:53
17798,11521.0,165329,211787119,حذاء كلاسيكي روكستد بجلد لامع وسير رمادي فاتح,1,3480.0,3480.0,2019-02-26 16:48:45,2021-07-06 15:49:53
17799,11521.0,246741,212708282,حقيبة ميدولينو بتصميم سلة حمراء,1,5200.0,5200.0,2019-02-26 16:48:45,2021-07-06 15:49:53
17808,11530.0,246745,212708286,حقيبة كتف كاميرا داياجرام بتصميم مبطن بيج,1,4000.0,4000.0,2019-02-26 17:37:01,2021-07-06 15:49:53
17810,11532.0,225477,212555848,Black Timeless Lace Mini Dress,1,675.0,675.0,2019-02-26 18:15:36,2021-07-06 15:49:53
17851,11567.0,222480,212510630,Platinum-Mix Glitter Emmie Clutch,1,2450.0,2450.0,2019-02-27 11:22:05,2021-07-06 15:49:53
17854,11570.0,105504,204761336,"Superbly Restorative Argan Body Lotion, 475ml",1,310.0,310.0,2019-02-27 12:06:20,2021-07-06 15:49:53
17857,11573.0,64072,206735411,Irish Leather Eau de Parfum 75ml,1,958.0,958.0,2019-02-27 12:18:12,2021-07-06 15:49:53
17881,11593.0,64072,206735411,Irish Leather Eau de Parfum 75ml,1,958.0,958.0,2019-02-27 15:59:41,2021-07-06 15:49:53
17882,11593.0,219929,212466332,Black Embroidered Florenze Mini Dress,1,1100.0,1100.0,2019-02-27 15:59:41,2021-07-06 15:49:53
17886,11597.0,270699,212852422,Electric-Blue Bonsai 15 Bucket Bag,1,1714.29,1714.29,2019-02-27 16:11:34,2021-07-06 15:49:53
17887,11598.0,253183,212234404,Vintage Grey Short-Sleeve Sioux T-Shirt,1,452.38,452.38,2019-02-27 16:17:05,2021-07-06 15:49:53
17895,11605.0,105685,211203655,4-Colour All-in-One Pen,1,150.0,150.0,2019-02-27 16:56:01,2021-07-06 15:49:53
17896,11606.0,164271,211666821,Graphic-Print Letters Matchbox,1,63.0,63.0,2019-02-27 16:57:57,2021-07-06 15:49:53
17897,11606.0,98395,205959027,Casual Pink Lip Maestro Liquid Lipgloss,1,190.0,190.0,2019-02-27 16:57:57,2021-07-06 15:49:53
17905,11613.0,105685,211203655,4-Colour All-in-One Pen,1,150.0,150.0,2019-02-27 18:28:09,2021-07-06 15:49:53
17939,11644.0,247671,212637229,Black Fila Sock Sneakers,1,1657.14,1657.14,2019-02-28 10:45:54,2021-07-06 15:49:53
17950,11654.0,286070,211953799,Pastel Blue Baby Blanket,1,925.0,925.0,2019-02-28 13:14:32,2021-07-06 15:49:53
17952,11656.0,274417,212862302,Red Lil' Swoosh Slip-On Sneakers,1,148.64,148.64,2019-02-28 15:28:28,2021-07-06 15:49:53
17953,11656.0,198152,212191212,Black Angelo Slingback Pumps,1,1761.9,1761.9,2019-02-28 15:28:28,2021-07-06 15:49:53
17954,11657.0,204081,212260985,Red Stretch Bootcut Pants,1,3000.0,3000.0,2019-02-28 15:44:29,2021-07-06 15:49:53
17957,11659.0,204148,212261050,Red Maison de l'Amour T-Shirt,1,3000.0,3000.0,2019-02-28 16:53:18,2021-07-06 15:49:53
18099,11785.0,208775,206318819,"Lys Mediterranee Perfume, 50ml",1,752.0,752.0,2019-03-04 11:54:05,2021-07-06 15:49:53
18100,11785.0,59279,210893335,Black Knit Tank Top,1,505.0,505.0,2019-03-04 11:54:05,2021-07-06 15:49:53
18101,11786.0,63961,204762229,"Magnolia Nobile Eau de Parfum, 50ml",1,485.0,485.0,2019-03-04 12:01:08,2021-07-06 15:49:53
18102,11786.0,59279,210893335,Black Knit Tank Top,1,505.0,505.0,2019-03-04 12:01:09,2021-07-06 15:49:53
18103,11787.0,63972,204764509,"The Sublime Gold Mask, 250ml",1,236.0,236.0,2019-03-04 12:09:01,2021-07-06 15:49:53
18199,11867.0,211064,212343825,Black Rockstud Spike Court Quilted Pumps,1,3447.62,3447.62,2019-03-05 14:20:40,2021-07-06 15:49:53
18200,11867.0,274803,212863218,White Embossed Logo T-Shirt,1,523.81,523.81,2019-03-05 14:20:40,2021-07-06 15:49:53
18203,11870.0,106526,211493788,Poudre Double-Strap Rockstud Patent Ballerinas,2,3000.0,6000.0,2019-03-05 15:06:47,2021-07-06 15:49:53
18204,11870.0,106531,211493799,Poudre Double-Strap Rockstud Patent Ballerinas,1,3000.0,3000.0,2019-03-05 15:06:47,2021-07-06 15:49:53
18205,11870.0,106500,211493780,Poudre Double-Strap Rockstud Patent Ballerinas,1,3000.0,3000.0,2019-03-05 15:06:47,2021-07-06 15:49:53
18284,11940.0,191463,211997379,Black Wrap Cross-Over Rockstud Pumps,1,3314.29,3314.29,2019-03-06 13:59:32,2021-07-06 15:49:53
18286,11942.0,193826,211781305,Silver & Gold Tahiya Earrings,1,9428.57,9428.57,2019-03-06 14:28:04,2021-07-06 15:49:53
18362,12008.0,227540,212593471,Red & Black Graphic Print Stencil T-Shirt,1,145.0,145.0,2019-03-10 10:42:19,2021-07-06 15:49:53
18509,12137.0,229130,212596889,Black Reversible Sunset Waves Bikini Bottoms,1,452.38,452.38,2019-03-12 11:50:46,2021-07-06 15:49:53
18729,12323.0,200154,210402109,Gold Bellucci Lace Embellished Pumps,1,3380.95,3380.95,2019-03-19 11:51:07,2021-07-06 15:49:53
18791,12377.0,212706,211493795,Black Double-Strap Rockstud Ballerinas,1,3000.0,3000.0,2019-03-20 15:55:41,2021-07-06 15:49:53
18792,12377.0,190920,212057833,Gold Pelican Earrings,1,1000.0,1000.0,2019-03-20 15:55:41,2021-07-06 15:49:53
18793,12377.0,169452,211836345,Fuchsia Satin High-Neck Gown,1,19523.81,19523.81,2019-03-20 15:55:41,2021-07-06 15:49:53
18872,12442.0,260608,212739426,Multi-Coloured Floral Print Cameron Shirt Dress,1,2904.76,2904.76,2019-03-22 19:10:35,2021-07-06 15:49:53
18873,12443.0,213452,212367302,Rose-Pink Tanya Top,1,1695.24,1695.24,2019-03-22 19:40:58,2021-07-06 15:49:53
19052,12595.0,190921,212057834,Silver Pelican Earrings,1,1000.0,1000.0,2019-03-26 12:32:57,2021-07-06 15:49:53
19053,12595.0,260610,212739437,Multi-Coloured Floral Print Cameron Shirt Dress,1,2904.76,2904.76,2019-03-26 12:32:57,2021-07-06 15:49:53
19054,12595.0,298912,212877159,White Turban,1,285.71,285.71,2019-03-26 12:32:57,2021-07-06 15:49:53
19058,12599.0,173008,211861956,Silver Open-Toe Espadrille Sandals,1,2628.57,2628.57,2019-03-26 12:52:22,2021-07-06 15:49:53
19059,12600.0,203042,212188150,Grey Small Nappa Rockstud Shoulder Bag,1,3142.86,3142.86,2019-03-26 13:32:53,2021-07-06 15:49:53
19115,12648.0,252997,212658938,Off-White Wool Stadium Jacket,1,3523.81,3523.81,2019-03-27 11:25:26,2021-07-06 15:49:53
19116,12649.0,256919,212702268,Red Bradley Theodore T-Shirt,1,152.38,152.38,2019-03-27 11:42:55,2021-07-06 15:49:53
19117,12650.0,64137,208928562,"35 Remix Eau de Parfum, 100ml",1,857.14,857.14,2019-03-27 11:45:05,2021-07-06 15:49:53
19118,12651.0,246074,212712334,Black Speed Sock Slip-On Sneakers,1,2666.67,2666.67,2019-03-27 12:10:57,2021-07-06 15:49:53
19120,12653.0,256919,212702268,Red Bradley Theodore T-Shirt,1,152.38,152.38,2019-03-27 13:52:45,2021-07-06 15:49:53
19121,12654.0,246050,212712311,Black All-Over Logo Slides,1,2238.1,2238.1,2019-03-27 14:00:09,2021-07-06 15:49:53
19128,12658.0,105762,207484062,Gold Plated Braid 4x6 Photograph Frame,1,666.67,666.67,2019-03-27 15:22:45,2021-07-06 15:49:53
19132,12661.0,221668,212507793,White Logo-Embossed Leather Espadrilles,1,2342.86,2342.86,2019-03-27 15:29:10,2021-07-06 15:49:53
19133,12661.0,229420,212602820,White Matelassé Leather Espadrille Slides,1,2142.86,2142.86,2019-03-27 15:29:10,2021-07-06 15:49:53
19134,12662.0,207602,212314300,White & Black Cahier Belt Bag,1,6285.71,6285.71,2019-03-27 15:37:29,2021-07-06 15:49:53
19135,12662.0,176363,211909217,Classic Tobacco Medium Faye Suede Shoulder Bag,1,6409.52,6409.52,2019-03-27 15:37:29,2021-07-06 15:49:53
19136,12663.0,176363,211909217,Classic Tobacco Medium Faye Suede Shoulder Bag,1,6409.52,6409.52,2019-03-27 15:39:20,2021-07-06 15:49:53
19137,12663.0,203909,212259254,Black Mini Leather Dionysus Shoulder Bag,1,6904.76,6904.76,2019-03-27 15:39:20,2021-07-06 15:49:53
19144,12667.0,228178,212593172,Black Arrow Print T-Shirt,1,1176.19,1176.19,2019-03-27 15:59:37,2021-07-06 15:49:53
19145,12668.0,248830,212729442,Black Opaque Leather Derby Shoes,1,2971.43,2971.43,2019-03-27 16:01:25,2021-07-06 15:49:53
19146,12668.0,260625,212778041,Black Jacoby Derby Shoes,1,1380.95,1380.95,2019-03-27 16:01:25,2021-07-06 15:49:53
19147,12668.0,164073,209212246,"Blanche Eau De Parfum, 100ml",1,852.38,852.38,2019-03-27 16:01:26,2021-07-06 15:49:53
19148,12668.0,64261,210414961,"Colonia Quercia Eau de Cologne Concentrate, 100ml",1,800.0,800.0,2019-03-27 16:01:26,2021-07-06 15:49:53
19149,12668.0,228228,212593191,Black Arrow Print T-Shirt,1,1176.19,1176.19,2019-03-27 16:01:26,2021-07-06 15:49:53
19150,12668.0,228178,212593172,Black Arrow Print T-Shirt,1,1176.19,1176.19,2019-03-27 16:01:26,2021-07-06 15:49:53
19178,12691.0,228228,212593191,Black Arrow Print T-Shirt,1,1176.19,1176.19,2019-03-28 20:26:10,2021-07-06 15:49:53
19179,12692.0,228623,212593438,Red Stencil Graphic Print T-Shirt,1,1176.19,1176.19,2019-03-28 20:29:24,2021-07-06 15:49:53
19181,12694.0,228228,212593191,Black Arrow Print T-Shirt,1,1176.19,1176.19,2019-03-29 16:40:01,2021-07-06 15:49:53
19381,12841.0,268046,212831740,Black Lion Head High-Top Sneakers,1,1190.48,1190.48,2019-04-01 16:03:05,2021-07-06 15:49:53
19470,12907.0,249269,212730872,Black & White Birds Of Paradise Robe,1,471.43,471.43,2019-04-02 12:24:57,2021-07-06 15:49:53
19472,12909.0,246122,212712404,Black Embroidered Logo Belt Bag,1,2857.14,2857.14,2019-04-02 13:52:39,2021-07-06 15:49:53
19473,12910.0,249268,212730871,Black & White Birds Of Paradise Robe,1,471.43,471.43,2019-04-02 13:56:18,2021-07-06 15:49:53
19474,12911.0,246121,212712403,Black Embroidered-Logo Explorer Backpack,1,3285.71,3285.71,2019-04-02 14:07:22,2021-07-06 15:49:53
19542,12971.0,245990,212712250,White Race Runner Low-Top Sneakers,2,2238.1,4476.2,2019-04-03 16:40:33,2021-07-06 15:49:53
19543,12971.0,184965,212003685,White Ruffled-Hem Top,1,1180.95,1180.95,2019-04-03 16:40:33,2021-07-06 15:49:53
19548,12975.0,284693,212874097,Linea Rete Crossbody Bag,1,452.38,452.38,2019-04-03 21:10:53,2021-07-06 15:49:53
19549,12976.0,276367,212828286,Navy-Blue Microfiber Jacket,1,7600.0,7600.0,2019-04-03 21:13:19,2021-07-06 15:49:53
19550,12977.0,188396,211716806,"Lalibela Soft Hand Cleansing Gel, 250ml",1,145.71,145.71,2019-04-03 21:36:06,2021-07-06 15:49:53
19551,12978.0,284693,212874097,Linea Rete Crossbody Bag,1,452.38,452.38,2019-04-03 21:49:45,2021-07-06 15:49:53
19552,12979.0,284693,212874097,Linea Rete Crossbody Bag,1,452.38,452.38,2019-04-03 21:51:18,2021-07-06 15:49:53
19553,12980.0,284693,212874097,Linea Rete Crossbody Bag,1,452.38,452.38,2019-04-03 21:52:24,2021-07-06 15:49:53
19620,13039.0,108992,211398246,Eau de Memo Eau de Parfum 100ml,1,912.38,912.38,2019-04-04 12:38:25,2021-07-06 15:49:53
19623,13041.0,230201,212609164,Green Canvas Cross-Body Belt Bag,1,2076.19,2076.19,2019-04-04 13:38:43,2021-07-06 15:49:53
19626,13044.0,230210,212609172,Black Logo Shoulder Bag,1,1852.38,1852.38,2019-04-04 14:53:41,2021-07-06 15:49:53
19627,13045.0,201336,212197853,White Triple S Sneakers,1,3476.19,3476.19,2019-04-04 14:55:13,2021-07-06 15:49:53
19638,13054.0,236458,210778462,Black Logo Messenger Bag,1,1952.38,1952.38,2019-04-05 13:14:19,2021-07-06 15:49:53
19763,13165.0,268685,212841892,Black Barajas A4 Double-Zip Folio,1,928.57,928.57,2019-04-07 16:25:10,2021-07-06 15:49:53
19834,13229.0,256774,212761751,Natural Rosa Basketweave Crossbody Bag,1,452.38,452.38,2019-04-08 13:18:05,2021-07-06 15:49:53
19841,13236.0,276349,212863917,Beige Zip Detail Tote Bag,1,757.14,757.14,2019-04-08 13:44:52,2021-07-06 15:49:53
19906,13293.0,257246,212557837,Dark-Blue Tear Drop-Print Shirt,2,833.33,1666.66,2019-04-09 10:02:47,2021-07-06 15:49:53
19907,13293.0,257074,212557748,Navy Fine Check-Print Shirt,2,809.52,1619.04,2019-04-09 10:02:47,2021-07-06 15:49:53
19916,13297.0,197317,212190143,Light-Beige Rockstud Block-Heel Sandals,1,3733.33,3733.33,2019-04-09 13:38:26,2021-07-06 15:49:53
19917,13297.0,259884,212770709,Brown Logo Baguette Shoulder Bag,1,4714.29,4714.29,2019-04-09 13:38:26,2021-07-06 15:49:53
19918,13297.0,169000,211832653,Silver Metallic Leather Mid-Heel Slides,1,2857.14,2857.14,2019-04-09 13:38:26,2021-07-06 15:49:53
19919,13297.0,155505,211630250,Black Lace Back T-Shirt,1,1095.24,1095.24,2019-04-09 13:38:26,2021-07-06 15:49:53
20075,13423.0,228759,212595386,Black GG Signature Card Holder,4,952.38,3809.52,2019-04-10 17:39:24,2021-07-06 15:49:53
20076,13423.0,227812,212593806,Red & Black Gucci Stripe Nylon Coat,1,7380.95,7380.95,2019-04-10 17:39:25,2021-07-06 15:49:53
20077,13423.0,259121,212765658,Blue Vintage Trucker Jacket,2,4047.62,8095.24,2019-04-10 17:39:25,2021-07-06 15:49:53
20898,14136.0,78489,210904131,Black iPhone® 6 Shaggy Deer Case,1,1904.76,1904.76,2019-04-15 10:22:24,2021-07-06 15:49:53
20984,14217.0,112388,211544557,Black Sylvie Moon Zip Around Wallet,1,250.0,250.0,2019-04-18 17:39:32,2021-07-06 15:49:53
21138,14357.0,192649,209292242,True-Red Jacquard Stole,1,707.14,707.14,2019-04-22 18:11:21,2021-07-06 15:49:53
21872,14922.0,251631,212746140,تنورة بتصميم ملفوف وكشكش سوداء,1,3790.48,3790.48,2019-05-01 11:54:04,2021-07-06 15:49:53
21873,14922.0,192757,212075193,فستان مزين بالدانتيل والخرز خوخي,1,4095.24,4095.24,2019-05-01 11:54:04,2021-07-06 15:49:53
21874,14922.0,137327,211591685,فستان قصير بطيات اسود,1,6419.05,6419.05,2019-05-01 11:54:04,2021-07-06 15:49:53
21875,14922.0,205866,212057517,حافظة بطاقات بشعار الماركة بنية ومقسمة بألوان,1,261.9,261.9,2019-05-01 11:54:04,2021-07-06 15:49:53
21876,14922.0,238740,212675278,تي شيرت ستنسل بطبعة الشعار وقصة ضيقة كحلي,1,500.0,500.0,2019-05-01 11:54:04,2021-07-06 15:49:53
21877,14922.0,261538,212781088,Black Wild Ones Tie-Dye T-Shirt,1,1285.71,1285.71,2019-05-01 11:54:05,2021-07-06 15:49:53
21878,14922.0,261550,212781106,Black Wild Ones Tie-Dye T-Shirt,1,1285.71,1285.71,2019-05-01 11:54:05,2021-07-06 15:49:53
21879,14922.0,257287,212557870,قميص قطن تويل أزرق,3,809.52,2428.56,2019-05-01 11:54:05,2021-07-06 15:49:53
21880,14922.0,1393017,donation1000,DonationItem,1,1000.0,1000.0,2019-05-01 11:54:05,2021-07-06 15:49:53
21889,14928.0,216014,212374215,Black Leather Cross-Front Jacket,1,3804.76,3804.76,2019-05-01 14:22:06,2021-07-06 15:49:53
21953,14970.0,225302,212451972,Silver Signature Metallic Stole,1,928.57,928.57,2019-05-01 17:29:35,2021-07-06 15:49:53
21954,14970.0,1407838,Donation500,Donation Donation,1,500.0,500.0,2019-05-01 17:29:35,2021-07-06 15:49:53
21966,14982.0,247643,212637156,White Flat Sandals,1,1295.24,1295.24,2019-05-01 17:57:26,2021-07-06 15:49:53
21967,14982.0,1407839,donation750,Donation Donation,1,750.0,750.0,2019-05-01 17:57:26,2021-07-06 15:49:53
21971,14986.0,1407838,Donation500,Donation Donation,1,500.0,500.0,2019-05-01 18:11:30,2021-07-06 15:49:53
21972,14986.0,225302,212451972,Silver Signature Metallic Stole,1,928.57,928.57,2019-05-01 18:11:30,2021-07-06 15:49:53
22661,15553.0,85819,207597617,"Arab Spring Eau de Parfum, 100ml",1,1108.57,1108.57,2019-05-08 20:45:20,2021-07-06 15:49:53
22662,15553.0,1393016,donation250,UNHCR Donation,1,250.0,250.0,2019-05-08 20:45:20,2021-07-06 15:49:53
22709,15593.0,287507,212872302,Warm Toffee Touche Eclat High Coverage Concealer,1,271.43,271.43,2019-05-09 13:22:57,2021-07-06 15:49:53
22710,15593.0,200636,212151456,White & Pink Portofino Sneakers,1,2666.67,2666.67,2019-05-09 13:22:57,2021-07-06 15:49:53
22861,15714.0,155478,211630209,White Sacai Lace Back T-Shirt,1,1095.24,1095.24,2019-05-12 12:24:42,2021-07-06 15:49:53
23507,16272.0,326963,212833595,Orange Thor T-Shirt,1,238.1,238.1,2019-05-23 12:15:39,2021-07-06 15:49:53
23508,16272.0,285365,212857566,Blue Valentine's Day Leather Travel Case,1,438.1,438.1,2019-05-23 12:15:39,2021-07-06 15:49:53
23509,16272.0,204085,212260989,Pink Oversized Logo & Fawn Sweatshirt,1,5238.1,5238.1,2019-05-23 12:15:39,2021-07-06 15:49:53
23510,16273.0,201898,212230093,White Plexi Leather Ballerinas,1,2038.1,2038.1,2019-05-23 12:33:53,2021-07-06 15:49:53
23627,16365.0,86766,210173075,Black Eyebrow Pencil With Sharpener Cap And Mascara Brush 1,1,9.29,9.29,2019-05-27 12:52:44,2021-07-06 15:49:53
380041,203093.0,190924,212057837,Gold Classic Sculptural Earrings,1,880.95,880.95,2019-06-11 13:06:34,2021-07-06 15:49:53
380042,203093.0,275023,212843870,"Multivitamin Power Firm, 15ml",1,276.19,276.19,2019-06-11 13:06:34,2021-07-06 15:49:53
380043,203093.0,155506,211630251,Black Lace Back T-Shirt,1,1095.24,1095.24,2019-06-11 13:06:34,2021-07-06 15:49:53
380044,203093.0,204044,212260948,Off-White Logo & Stars Oversize T-Shirt,1,4285.71,4285.71,2019-06-11 13:06:34,2021-07-06 15:49:53
380045,203093.0,208161,212342504,Black Logo & Shooting Stars Oversize Sweatshirt,1,6095.24,6095.24,2019-06-11 13:06:34,2021-07-06 15:49:53
380046,203094.0,251036,212741912,Light-Beige Rockstud Block-Heel Sandals,1,3904.76,3904.76,2019-06-11 13:18:58,2021-07-06 15:49:53
380047,203094.0,203935,212259428,Black Velvet Small GG Marmont Shoulder Bag,2,4142.86,8285.72,2019-06-11 13:18:58,2021-07-06 15:49:53
380048,203095.0,168881,211833111,Black Embroidered Jordaan Loafers,1,3000.0,3000.0,2019-06-11 13:21:55,2021-07-06 15:49:53
380049,203095.0,183016,212001307,Natural Medium Python Leather Sicily Top Handle Bag,1,10952.38,10952.38,2019-06-11 13:21:55,2021-07-06 15:49:53
380050,203096.0,184396,212011674,Multi-Coloured Criss-Cross Hoop Earrings,1,738.1,738.1,2019-06-11 13:25:15,2021-07-06 15:49:53
380051,203096.0,201289,212241520,Blue Crystal-Embellished Continental Wallet,1,2666.67,2666.67,2019-06-11 13:25:15,2021-07-06 15:49:53
380052,203097.0,200665,212144807,Blue Small Miss Sicily Dauphine Leather Bag,1,4809.52,4809.52,2019-06-11 13:28:44,2021-07-06 15:49:53
