id,customer_id,order_number,created_at,modified_at,order_total,total_qty_ordered
6987.0,24,BOU088716,2018-08-16 11:25:42,2021-07-06 15:54:46,5413.4,5.0
6988.0,24,62047,2018-08-16 15:18:27,2021-07-06 15:54:46,3181.19,1.0
7049.0,24,BOS092302,2018-09-02 16:53:55,2021-07-06 15:54:46,3651.19,1.0
7050.0,24,BOS092502,2018-09-02 17:16:09,2021-07-06 15:54:46,6720.0,2.0
7059.0,24,BOU091703,2018-09-03 13:45:22,2021-07-06 15:54:46,2550.0,1.0
7111.0,24,BOU095304,2018-09-04 13:57:08,2021-07-06 15:54:46,3115.0,2.0
7116.0,24,BOU096304,2018-09-04 14:20:04,2021-07-06 15:54:46,0.0,1.0
7117.0,24,BOU096504,2018-09-04 14:27:54,2021-07-06 15:54:46,3150.0,1.0
7118.0,24,BOU096704,2018-09-04 14:31:39,2021-07-06 15:54:46,3150.0,1.0
7120.0,24,BOU097104,2018-09-04 14:39:55,2021-07-06 15:54:46,690.0,1.0
7134.0,24,BOS092305,2018-09-05 12:33:39,2021-07-06 15:54:46,3650.0,1.0
7172.0,24,BOU091909,2018-09-09 14:15:53,2021-07-06 15:54:46,2460.0,1.0
7177.0,24,BOU09910,2018-09-10 14:41:17,2021-07-06 15:54:46,1850.0,1.0
7182.0,24,BOU091910,2018-09-10 17:27:08,2021-07-06 15:54:46,1850.0,1.0
7183.0,24,BOU092110,2018-09-10 17:28:23,2021-07-06 15:54:46,2760.0,1.0
7185.0,24,BOU092510,2018-09-10 17:32:37,2021-07-06 15:54:46,2220.0,1.0
7219.0,24,BOS09318,2018-09-18 10:56:33,2021-07-06 15:54:46,2201.19,1.0
7264.0,24,BOU096324,2018-09-24 22:06:55,2021-07-06 15:54:46,4251.19,3.0
7266.0,24,BOU09725,2018-09-25 08:55:42,2021-07-06 15:54:46,7649.0,3.0
7267.0,24,67157,2018-09-25 09:07:33,2021-07-06 15:54:46,4141.19,2.0
7268.0,24,67158,2018-09-25 09:09:12,2021-07-06 15:54:46,1871.19,2.0
7269.0,24,67159,2018-09-25 09:10:50,2021-07-06 15:54:46,1850.19,1.0
7270.0,24,BOU095525,2018-09-25 09:14:45,2021-07-06 15:54:46,7251.19,1.0
7271.0,24,BOU095725,2018-09-25 09:26:03,2021-07-06 15:54:46,9941.19,1.0
7272.0,24,67162,2018-09-25 09:50:02,2021-07-06 15:54:46,1001.19,1.0
7277.0,24,BOU098325,2018-09-25 13:56:47,2021-07-06 15:54:46,3851.19,2.0
7279.0,24,BOU098725,2018-09-25 14:23:46,2021-07-06 15:54:46,5671.79,2.0
7280.0,24,BOU098925,2018-09-25 14:27:38,2021-07-06 15:54:46,2550.0,1.0
7281.0,24,BOU099125,2018-09-25 14:33:18,2021-07-06 15:54:46,4341.19,1.0
7285.0,24,BOU099925,2018-09-25 16:43:06,2021-07-06 15:54:46,2441.19,1.0
7286.0,24,BOU0910525,2018-09-25 17:42:41,2021-07-06 15:54:46,6835.19,2.0
7287.0,24,BOU0910725,2018-09-25 17:52:18,2021-07-06 15:54:46,675.19,2.0
7290.0,24,BOU0913525,2018-09-25 18:24:45,2021-07-06 15:54:46,7801.19,4.0
7291.0,24,BOU0913725,2018-09-25 18:34:49,2021-07-06 15:54:46,2962.19,4.0
7292.0,24,67182,2018-09-25 18:35:43,2021-07-06 15:54:46,24881.19,3.0
7293.0,24,BOU0915325,2018-09-25 18:36:38,2021-07-06 15:54:46,1252.0,3.0
7294.0,24,BOU0915525,2018-09-25 18:40:14,2021-07-06 15:54:46,580.2,3.0
7295.0,24,BOU0915725,2018-09-25 18:42:25,2021-07-06 15:54:46,5587.39,4.0
7296.0,24,67186,2018-09-25 18:44:03,2021-07-06 15:54:46,20642.0,4.0
7297.0,24,BOU0917325,2018-09-25 18:45:25,2021-07-06 15:54:46,710.69,3.0
7298.0,24,BOU0917525,2018-09-25 18:47:07,2021-07-06 15:54:46,458.9,3.0
7299.0,24,BOU0918325,2018-09-25 18:48:39,2021-07-06 15:54:46,17395.19,3.0
7300.0,24,BOU0918525,2018-09-25 18:52:34,2021-07-06 15:54:46,5628.0,3.0
7301.0,24,BOU0918725,2018-09-25 18:56:53,2021-07-06 15:54:46,14498.19,3.0
7302.0,24,BOU0918925,2018-09-25 18:58:23,2021-07-06 15:54:46,18151.0,5.0
7303.0,24,BOU0919125,2018-09-25 18:59:15,2021-07-06 15:54:46,4546.19,1.0
7304.0,24,BOU0919325,2018-09-25 19:00:46,2021-07-06 15:54:46,2601.0,1.0
7305.0,24,BOU0919525,2018-09-25 19:01:59,2021-07-06 15:54:46,1850.0,1.0
7306.0,24,BOU0919725,2018-09-25 19:02:41,2021-07-06 15:54:46,1386.19,1.0
7307.0,24,BOU0919925,2018-09-25 19:03:32,2021-07-06 15:54:46,1784.0,1.0
7308.0,24,BOU0920125,2018-09-25 19:04:25,2021-07-06 15:54:46,10097.19,1.0
7309.0,24,BOU0920325,2018-09-25 19:05:41,2021-07-06 15:54:46,9891.0,3.0
7310.0,24,BOU0920525,2018-09-25 19:07:35,2021-07-06 15:54:46,3400.0,2.0
7314.0,24,BOU092126,2018-09-26 15:55:09,2021-07-06 15:54:46,6100.0,1.0
7315.0,24,BOU092326,2018-09-26 17:21:13,2021-07-06 15:54:46,2300.0,1.0
7324.0,24,BOU09927,2018-09-27 12:02:51,2021-07-06 15:54:46,7140.0,2.0
7325.0,24,67215,2018-09-27 12:20:53,2021-07-06 15:54:46,7700.0,2.0
7326.0,24,BOU093127,2018-09-27 12:23:07,2021-07-06 15:54:46,30453.6,2.0
7327.0,24,BOU093327,2018-09-27 12:27:51,2021-07-06 15:54:46,935.0,1.0
7328.0,24,BOU093527,2018-09-27 12:32:15,2021-07-06 15:54:46,30361.79,4.0
7329.0,24,67219,2018-09-27 13:13:32,2021-07-06 15:54:46,33500.0,4.0
7331.0,24,67221,2018-09-27 13:50:30,2021-07-06 15:54:46,4790.0,1.0
7332.0,24,67222,2018-09-27 13:57:26,2021-07-06 15:54:46,20889.59,4.0
7333.0,24,BOU099327,2018-09-27 14:04:02,2021-07-06 15:54:46,4651.19,2.0
7350.0,24,BOU091530,2018-09-30 18:07:13,2021-07-06 15:54:46,10400.0,3.0
7351.0,24,BOU091730,2018-09-30 18:18:58,2021-07-06 15:54:46,7201.19,1.0
7356.0,24,BOU102901,2018-10-01 12:10:43,2021-07-06 15:54:46,2201.19,1.0
7357.0,24,67247,2018-10-01 12:32:46,2021-07-06 15:54:46,2200.0,1.0
7358.0,24,BOS104501,2018-10-01 12:34:28,2021-07-06 15:54:46,7451.19,1.0
7684.0,24,BOU104302,2018-10-02 14:41:11,2021-07-06 15:54:46,2150.0,1.0
7695.0,24,67583,2018-10-04 10:20:06,2021-07-06 15:54:46,2201.19,1.0
7696.0,24,67584,2018-10-04 10:28:01,2021-07-06 15:54:46,1034.0,1.0
7697.0,24,BOU103104,2018-10-04 10:40:03,2021-07-06 15:54:46,3048.0,1.0
7705.0,24,BOU106504,2018-10-04 16:39:15,2021-07-06 15:54:46,32640.0,5.0
7706.0,24,BOU106704,2018-10-04 16:45:53,2021-07-06 15:54:46,9556.29,5.0
7707.0,24,BOU106904,2018-10-04 16:54:43,2021-07-06 15:54:46,0.0,4.0
7708.0,24,BOU107104,2018-10-04 17:08:11,2021-07-06 15:54:46,0.0,6.0
7709.0,24,BOU107304,2018-10-04 17:16:20,2021-07-06 15:54:46,0.0,5.0
7710.0,24,BOU107504,2018-10-04 17:33:50,2021-07-06 15:54:46,5720.0,2.0
7711.0,24,BOU107704,2018-10-04 17:50:00,2021-07-06 15:54:46,17380.4,5.0
7713.0,24,BOU108104,2018-10-04 17:55:46,2021-07-06 15:54:46,9485.0,4.0
7714.0,24,BOU108304,2018-10-04 18:02:58,2021-07-06 15:54:46,0.0,5.0
7727.0,24,BOU102307,2018-10-07 16:19:50,2021-07-06 15:54:46,2802.0,3.0
7728.0,24,BOU102507,2018-10-07 16:27:12,2021-07-06 15:54:46,0.0,4.0
7730.0,24,BOU102907,2018-10-07 16:34:50,2021-07-06 15:54:46,1851.19,1.0
7734.0,24,BOU103707,2018-10-07 16:47:38,2021-07-06 15:54:46,9229.84,3.0
7735.0,24,BOU103907,2018-10-07 16:50:54,2021-07-06 15:54:46,13514.19,4.0
7764.0,24,BOU108508,2018-10-08 17:33:43,2021-07-06 15:54:46,2492.46,2.0
7765.0,24,BOU108708,2018-10-08 17:39:05,2021-07-06 15:54:46,3895.0,2.0
7771.0,24,67658,2018-10-09 12:01:33,2021-07-06 15:54:46,6370.0,3.0
7775.0,24,BOU109909,2018-10-09 14:24:50,2021-07-06 15:54:46,5751.5,2.0
7776.0,24,BOU1010909,2018-10-09 14:39:58,2021-07-06 15:54:46,5618.69,3.0
7973.0,24,BOU107921,2018-10-21 19:08:30,2021-07-06 15:54:46,401.19,1.0
7974.0,24,BOU108121,2018-10-21 19:10:24,2021-07-06 15:54:46,451.19,1.0
7975.0,24,BOU108321,2018-10-21 19:16:22,2021-07-06 15:54:46,451.19,1.0
7987.0,24,BOU103922,2018-10-22 18:46:55,2021-07-06 15:54:46,12756.19,2.0
7998.0,24,BOU103923,2018-10-23 16:27:03,2021-07-06 15:54:46,2456.19,1.0
8005.0,24,BOU10528,2018-10-28 10:24:01,2021-07-06 15:54:46,3876.19,3.0
8006.0,24,BOU10728,2018-10-28 12:06:15,2021-07-06 15:54:46,1973.19,1.0
8007.0,24,BOU10928,2018-10-28 12:10:40,2021-07-06 15:54:46,2933.69,1.0
8008.0,24,BOU101128,2018-10-28 12:24:26,2021-07-06 15:54:46,172.89,1.0
8009.0,24,BOU101328,2018-10-28 12:38:27,2021-07-06 15:54:46,5908.69,1.0
8010.0,24,BOU101528,2018-10-28 16:05:59,2021-07-06 15:54:46,6500.0,2.0
8012.0,24,BOU101928,2018-10-28 16:12:18,2021-07-06 15:54:46,0.0,3.0
8014.0,24,BOU102328,2018-10-28 16:19:13,2021-07-06 15:54:46,6200.0,3.0
8067.0,24,72384,2018-10-29 12:08:08,2021-07-06 15:54:46,10800.0,1.0
8068.0,24,72385,2018-10-29 12:40:41,2021-07-06 15:54:46,1100.0,1.0
8075.0,24,BOS104329,2018-10-29 14:43:25,2021-07-06 15:54:46,0.0,1.0
8077.0,24,BOS104729,2018-10-29 14:47:00,2021-07-06 15:54:46,0.0,2.0
8079.0,24,BOS105129,2018-10-29 14:49:05,2021-07-06 15:54:46,0.0,3.0
8081.0,24,BOS105529,2018-10-29 14:54:03,2021-07-06 15:54:46,98.0,1.0
8082.0,24,BOS105729,2018-10-29 14:59:57,2021-07-06 15:54:46,133.0,2.0
8083.0,24,BOS105929,2018-10-29 15:05:16,2021-07-06 15:54:46,1866.0,3.0
8086.0,24,BOS106529,2018-10-29 15:09:29,2021-07-06 15:54:46,366.19,3.0
8088.0,24,BOS106929,2018-10-29 15:13:58,2021-07-06 15:54:46,862.19,2.0
8090.0,24,BOS107329,2018-10-29 15:16:00,2021-07-06 15:54:46,2801.19,1.0
8093.0,24,BOU107929,2018-10-29 15:20:37,2021-07-06 15:54:46,1500.0,1.0
8098.0,24,BOU108929,2018-10-29 15:27:46,2021-07-06 15:54:46,966.0,3.0
8100.0,24,BOU109329,2018-10-29 15:30:17,2021-07-06 15:54:46,195.0,2.0
8102.0,24,BOU109729,2018-10-29 15:33:49,2021-07-06 15:54:46,274.5,1.0
8104.0,24,BOU1010129,2018-10-29 15:36:53,2021-07-06 15:54:46,274.5,1.0
8105.0,24,BOU1010329,2018-10-29 15:38:42,2021-07-06 15:54:46,275.69,1.0
8108.0,24,BOU1010929,2018-10-29 15:43:42,2021-07-06 15:54:46,305.0,1.0
8109.0,24,BOU1011129,2018-10-29 15:46:44,2021-07-06 15:54:46,387.0,2.0
8113.0,24,BOU1011929,2018-10-29 15:52:37,2021-07-06 15:54:46,580.5,3.0
8115.0,24,BOU1012329,2018-10-29 15:55:59,2021-07-06 15:54:46,975.6,2.0
8118.0,24,BOU1012929,2018-10-29 15:59:38,2021-07-06 15:54:46,304.2,3.0
8128.0,24,BOU103731,2018-10-31 11:18:21,2021-07-06 15:54:46,0.0,1.0
8136.0,24,BOU105331,2018-10-31 13:11:58,2021-07-06 15:54:46,6300.0,4.0
8150.0,24,BOU113301,2018-11-01 11:55:03,2021-07-06 15:54:46,18370.0,5.0
8153.0,24,BOU113901,2018-11-01 12:23:54,2021-07-06 15:54:46,25320.0,4.0
8161.0,24,BOU115501,2018-11-01 14:31:16,2021-07-06 15:54:46,11970.0,2.0
8162.0,24,BOU115701,2018-11-01 14:34:03,2021-07-06 15:54:46,2400.0,2.0
8163.0,24,BOU115901,2018-11-01 14:37:15,2021-07-06 15:54:46,1251.19,1.0
8173.0,24,BOU117901,2018-11-01 15:15:15,2021-07-06 15:54:46,3825.0,1.0
8175.0,24,BOU118301,2018-11-01 15:21:07,2021-07-06 15:54:46,5370.0,3.0
8176.0,24,BOU118501,2018-11-01 15:25:19,2021-07-06 15:54:46,8810.0,2.0
8177.0,24,BOU118701,2018-11-01 15:28:20,2021-07-06 15:54:46,5685.0,2.0
8180.0,24,BOU119301,2018-11-01 15:31:03,2021-07-06 15:54:46,4903.0,2.0
8181.0,24,BOU119501,2018-11-01 15:34:08,2021-07-06 15:54:46,3090.0,2.0
8183.0,24,BOU119901,2018-11-01 15:37:07,2021-07-06 15:54:46,3700.0,2.0
8189.0,24,BOU1111101,2018-11-01 18:19:15,2021-07-06 15:54:46,11350.0,5.0
8190.0,24,BOU1111301,2018-11-01 18:22:19,2021-07-06 15:54:46,9350.0,2.0
8191.0,24,BOU1111501,2018-11-01 18:23:23,2021-07-06 15:54:46,5801.19,1.0
8207.0,24,BOU1114701,2018-11-01 19:18:27,2021-07-06 15:54:46,0.0,2.0
8214.0,24,BOU112502,2018-11-02 10:32:33,2021-07-06 15:54:46,13600.0,2.0
8216.0,24,BOU112902,2018-11-02 10:36:33,2021-07-06 15:54:46,7510.0,2.0
8217.0,24,BOU113102,2018-11-02 10:37:31,2021-07-06 15:54:46,7486.19,2.0
8262.0,24,BOU1112102,2018-11-02 13:26:15,2021-07-06 15:54:46,0.0,1.0
8263.0,24,BOU1112302,2018-11-02 13:27:34,2021-07-06 15:54:46,4630.0,2.0
8264.0,24,BOU1112502,2018-11-02 13:28:54,2021-07-06 15:54:46,13661.19,2.0
8265.0,24,BOU1112702,2018-11-02 13:38:44,2021-07-06 15:54:46,16915.0,3.0
8266.0,24,BOU1112902,2018-11-02 13:43:26,2021-07-06 15:54:46,6899.19,3.0
8267.0,24,BOU1113102,2018-11-02 13:51:37,2021-07-06 15:54:46,4711.19,2.0
8268.0,24,BOU1113302,2018-11-02 13:54:26,2021-07-06 15:54:46,0.0,2.0
8269.0,24,BOU1113502,2018-11-02 13:56:48,2021-07-06 15:54:46,15750.0,2.0
8270.0,24,BOU1113702,2018-11-02 14:10:47,2021-07-06 15:54:46,6070.0,2.0
8271.0,24,BOU1113902,2018-11-02 14:14:02,2021-07-06 15:54:46,4931.19,2.0
8272.0,24,BOU1114102,2018-11-02 14:16:15,2021-07-06 15:54:46,6386.19,3.0
8273.0,24,BOU1114302,2018-11-02 14:21:26,2021-07-06 15:54:46,2840.69,2.0
8274.0,24,BOU1114502,2018-11-02 17:27:12,2021-07-06 15:54:46,9460.24,3.0
8277.0,24,BOU11703,2018-11-03 11:02:44,2021-07-06 15:54:46,0.0,2.0
8279.0,24,BOU111103,2018-11-03 11:05:32,2021-07-06 15:54:46,6535.0,2.0
8280.0,24,BOU111303,2018-11-03 11:10:03,2021-07-06 15:54:46,8510.0,3.0
8281.0,24,BOU111503,2018-11-03 11:12:00,2021-07-06 15:54:46,5036.19,2.0
8282.0,24,BOU111703,2018-11-03 11:16:48,2021-07-06 15:54:46,2355.0,2.0
8283.0,24,BOU111903,2018-11-03 11:19:30,2021-07-06 15:54:46,1611.19,2.0
8284.0,24,BOU112103,2018-11-03 11:22:23,2021-07-06 15:54:46,0.0,2.0
8285.0,24,BOU112303,2018-11-03 11:24:37,2021-07-06 15:54:46,6285.0,2.0
8286.0,24,BOU112503,2018-11-03 11:28:26,2021-07-06 15:54:46,0.0,2.0
8287.0,24,BOU112703,2018-11-03 11:31:06,2021-07-06 15:54:46,2637.5,2.0
8291.0,24,BOU113503,2018-11-03 12:50:57,2021-07-06 15:54:46,4971.19,3.0
8292.0,24,BOU113703,2018-11-03 12:56:15,2021-07-06 15:54:46,7306.19,1.0
8298.0,24,BOU114903,2018-11-03 13:42:18,2021-07-06 15:54:46,2520.0,1.0
8300.0,24,BOU115303,2018-11-03 14:23:41,2021-07-06 15:54:46,11351.19,1.0
8308.0,24,BOU11904,2018-11-04 12:56:09,2021-07-06 15:54:46,11356.19,1.0
8310.0,24,BOU111304,2018-11-04 14:09:13,2021-07-06 15:54:46,6501.19,2.0
8312.0,24,BOU111704,2018-11-04 14:27:43,2021-07-06 15:54:46,12500.0,2.0
8313.0,24,BOU111904,2018-11-04 14:31:35,2021-07-06 15:54:46,2951.19,1.0
8314.0,24,BOU112104,2018-11-04 14:49:26,2021-07-06 15:54:46,4555.0,1.0
8315.0,24,BOU112304,2018-11-04 14:51:34,2021-07-06 15:54:46,2256.19,1.0
8320.0,24,BOU113304,2018-11-04 15:54:31,2021-07-06 15:54:46,4451.19,1.0
8321.0,24,BOU113504,2018-11-04 15:58:29,2021-07-06 15:54:46,2814.19,1.0
8323.0,24,BOU113904,2018-11-04 17:03:08,2021-07-06 15:54:46,10546.19,3.0
8326.0,24,BOU114504,2018-11-04 17:51:11,2021-07-06 15:54:46,2835.0,2.0
8327.0,24,BOU114704,2018-11-04 17:54:21,2021-07-06 15:54:46,1291.19,1.0
8328.0,24,BOU111305,2018-11-05 09:34:15,2021-07-06 15:54:46,21071.19,2.0
8332.0,24,BOU112105,2018-11-05 13:22:33,2021-07-06 15:54:46,2326.19,1.0
8333.0,24,BOU112305,2018-11-05 14:32:34,2021-07-06 15:54:46,4265.75,4.0
8334.0,24,BOU112505,2018-11-05 14:34:31,2021-07-06 15:54:46,855.0,1.0
8335.0,24,BOU112705,2018-11-05 14:36:28,2021-07-06 15:54:46,880.0,1.0
8339.0,24,BOU113505,2018-11-05 15:22:39,2021-07-06 15:54:46,0.0,1.0
8350.0,24,72634,2018-11-06 10:55:06,2021-07-06 15:54:46,0.0,3.0
8351.0,24,72635,2018-11-06 10:59:51,2021-07-06 15:54:46,657.5,2.0
8352.0,24,BOU113106,2018-11-06 11:04:15,2021-07-06 15:54:46,4054.69,2.0
8353.0,24,BOU113906,2018-11-06 11:11:36,2021-07-06 15:54:46,3995.0,2.0
8354.0,24,BOU114106,2018-11-06 11:42:28,2021-07-06 15:54:46,137615.0,5.0
8355.0,24,BOU114306,2018-11-06 11:59:42,2021-07-06 15:54:46,242.0,1.0
8356.0,24,BOU114506,2018-11-06 11:59:55,2021-07-06 15:54:46,4601.5,2.0
8359.0,24,BOU115106,2018-11-06 12:12:00,2021-07-06 15:54:46,2716.0,2.0
8360.0,24,BOU115306,2018-11-06 12:15:02,2021-07-06 15:54:46,3239.19,2.0
8361.0,24,BOU115506,2018-11-06 12:19:49,2021-07-06 15:54:46,2135.0,2.0
8362.0,24,BOU115706,2018-11-06 12:23:00,2021-07-06 15:54:46,3931.69,2.0
8363.0,24,BOU115906,2018-11-06 12:40:14,2021-07-06 15:54:46,0.0,2.0
8364.0,24,BOU116106,2018-11-06 12:47:07,2021-07-06 15:54:46,3052.5,2.0
8366.0,24,BOU116506,2018-11-06 13:01:30,2021-07-06 15:54:46,5134.5,2.0
8367.0,24,BOU116706,2018-11-06 13:04:41,2021-07-06 15:54:46,2835.0,2.0
8368.0,24,BOU116906,2018-11-06 13:07:13,2021-07-06 15:54:46,4361.69,2.0
8369.0,24,BOU117106,2018-11-06 13:11:05,2021-07-06 15:54:46,196100.0,5.0
8370.0,24,BOU117306,2018-11-06 13:18:48,2021-07-06 15:54:46,0.0,2.0
8371.0,24,BOU117506,2018-11-06 13:23:10,2021-07-06 15:54:46,0.0,2.0
8372.0,24,BOU117706,2018-11-06 13:28:02,2021-07-06 15:54:46,44.16,2.0
8373.0,24,BOU117906,2018-11-06 13:33:57,2021-07-06 15:54:46,473800.0,11.0
8374.0,24,BOU118106,2018-11-06 13:40:54,2021-07-06 15:54:46,7476.2,3.0
8375.0,24,BOU118306,2018-11-06 13:55:21,2021-07-06 15:54:46,3307.0,2.0
8376.0,24,BOU118506,2018-11-06 13:58:32,2021-07-06 15:54:46,1778.19,2.0
8377.0,24,BOU118706,2018-11-06 14:14:45,2021-07-06 15:54:46,930.0,2.0
8378.0,24,BOU118906,2018-11-06 14:17:20,2021-07-06 15:54:46,2331.19,2.0
8379.0,24,BOU119106,2018-11-06 14:21:36,2021-07-06 15:54:46,3115.0,2.0
8385.0,24,BOU1110306,2018-11-06 17:17:33,2021-07-06 15:54:46,2194.19,3.0
8386.0,24,BOU1110506,2018-11-06 17:19:51,2021-07-06 15:54:46,5551.19,2.0
8387.0,24,BOU1110706,2018-11-06 17:23:36,2021-07-06 15:54:46,4800.0,2.0
8388.0,24,BOU1110906,2018-11-06 17:54:52,2021-07-06 15:54:46,3521.19,3.0
8391.0,24,BOU113307,2018-11-07 11:06:49,2021-07-06 15:54:46,4001.19,2.0
8401.0,24,BOU116107,2018-11-07 15:36:10,2021-07-06 15:54:46,3681.19,2.0
8402.0,24,BOU116307,2018-11-07 15:36:48,2021-07-06 15:54:46,5300.0,1.0
8403.0,24,BOU116507,2018-11-07 15:56:06,2021-07-06 15:54:46,4121.19,3.0
8415.0,24,BOU118907,2018-11-07 17:29:46,2021-07-06 15:54:46,13300.0,3.0
8425.0,24,BOU114508,2018-11-08 15:45:07,2021-07-06 15:54:46,11351.19,1.0
8426.0,24,72695,2018-11-08 15:50:03,2021-07-06 15:54:46,11485.19,3.0
8428.0,24,BOU117308,2018-11-08 16:03:15,2021-07-06 15:54:46,7250.39,3.0
8429.0,24,BOU117508,2018-11-08 16:09:52,2021-07-06 15:54:46,10129.5,2.0
8430.0,24,BOU117708,2018-11-08 16:14:41,2021-07-06 15:54:46,4801.5,2.0
8432.0,24,BOU118108,2018-11-08 16:19:15,2021-07-06 15:54:46,0.0,2.0
8433.0,24,BOU118308,2018-11-08 16:40:45,2021-07-06 15:54:46,0.0,2.0
8434.0,24,BOU118508,2018-11-08 16:44:32,2021-07-06 15:54:46,1390.5,2.0
8435.0,24,BOU118708,2018-11-08 16:50:51,2021-07-06 15:54:46,3176.19,2.0
8437.0,24,BOU119108,2018-11-08 16:56:42,2021-07-06 15:54:46,5164.0,2.0
8438.0,24,BOU119308,2018-11-08 17:03:57,2021-07-06 15:54:46,423100.0,11.0
8439.0,24,BOU119508,2018-11-08 17:14:59,2021-07-06 15:54:46,371.5,2.0
8440.0,24,BOU119708,2018-11-08 17:19:53,2021-07-06 15:54:46,399.69,2.0
8441.0,24,BOU119908,2018-11-08 17:24:59,2021-07-06 15:54:46,306.0,2.0
8442.0,24,BOU1110108,2018-11-08 17:29:58,2021-07-06 15:54:46,327.19,2.0
8443.0,24,BOU1110308,2018-11-08 17:34:12,2021-07-06 15:54:46,0.0,3.0
8444.0,24,BOU1110508,2018-11-08 17:40:31,2021-07-06 15:54:46,557.5,4.0
8445.0,24,BOU111109,2018-11-09 11:07:47,2021-07-06 15:54:46,4864.5,4.0
8447.0,24,BOU111509,2018-11-09 11:15:22,2021-07-06 15:54:46,0.0,2.0
8448.0,24,BOU111709,2018-11-09 11:26:18,2021-07-06 15:54:46,1319.2,2.0
8449.0,24,BOU111909,2018-11-09 11:29:58,2021-07-06 15:54:46,1946.5,2.0
8451.0,24,BOU112309,2018-11-09 11:33:30,2021-07-06 15:54:46,17595.0,3.0
8452.0,24,BOU112509,2018-11-09 11:35:16,2021-07-06 15:54:46,1184.0,2.0
8456.0,24,BOU113309,2018-11-09 11:39:59,2021-07-06 15:54:46,3321.19,2.0
8457.0,24,BOU113509,2018-11-09 11:41:16,2021-07-06 15:54:46,3025.0,2.0
8462.0,24,BOU114509,2018-11-09 11:48:03,2021-07-06 15:54:46,3991.5,2.0
8465.0,24,BOU115109,2018-11-09 11:52:02,2021-07-06 15:54:46,5625.0,2.0
8467.0,24,BOU115509,2018-11-09 11:56:00,2021-07-06 15:54:46,5521.69,2.0
8468.0,24,BOU115709,2018-11-09 12:00:56,2021-07-06 15:54:46,3967.5,2.0
8469.0,24,BOU115909,2018-11-09 12:04:10,2021-07-06 15:54:46,6622.8,2.0
8470.0,24,BOU116109,2018-11-09 12:08:45,2021-07-06 15:54:46,4192.5,2.0
8471.0,24,BOU116309,2018-11-09 12:11:35,2021-07-06 15:54:46,5486.19,2.0
8472.0,24,BOU116509,2018-11-09 12:16:22,2021-07-06 15:54:46,14344.0,2.0
8473.0,24,BOU116709,2018-11-09 12:22:52,2021-07-06 15:54:46,3075.19,2.0
8474.0,24,BOU116909,2018-11-09 12:28:11,2021-07-06 15:54:46,0.0,2.0
8475.0,24,BOU117109,2018-11-09 12:35:14,2021-07-06 15:54:46,994.5,2.0
8476.0,24,BOU117309,2018-11-09 12:44:40,2021-07-06 15:54:46,0.0,2.0
8477.0,24,BOU117509,2018-11-09 12:47:51,2021-07-06 15:54:46,346.5,2.0
8478.0,24,BOU117709,2018-11-09 13:17:10,2021-07-06 15:54:46,10874.88,3.0
8479.0,24,BOU117909,2018-11-09 13:20:17,2021-07-06 15:54:46,13046.69,4.0
8480.0,24,BOU118109,2018-11-09 13:26:38,2021-07-06 15:54:46,8927.1,5.0
8481.0,24,BOU118309,2018-11-09 13:28:50,2021-07-06 15:54:46,11350.0,1.0
8483.0,24,BOU118709,2018-11-09 13:33:29,2021-07-06 15:54:46,5761.19,3.0
8485.0,24,BOU119109,2018-11-09 13:37:58,2021-07-06 15:54:46,5400.0,2.0
8486.0,24,BOU119309,2018-11-09 13:39:29,2021-07-06 15:54:46,7951.24,2.0
8487.0,24,BOU119509,2018-11-09 13:40:27,2021-07-06 15:54:46,2870.0,2.0
8488.0,24,BOU119709,2018-11-09 13:43:20,2021-07-06 15:54:46,15800.0,3.0
8491.0,24,BOU1110309,2018-11-09 13:47:17,2021-07-06 15:54:46,6664.3,2.0
8493.0,24,BOU1110709,2018-11-09 13:49:23,2021-07-06 15:54:46,25050.0,2.0
8496.0,24,BOU1111309,2018-11-09 13:55:25,2021-07-06 15:54:46,23130.0,5.0
8498.0,24,BOU1111709,2018-11-09 14:02:31,2021-07-06 15:54:46,47000.0,1.0
8506.0,24,BOU1113309,2018-11-09 14:55:11,2021-07-06 15:54:46,4849.94,2.0
8508.0,24,BOU1113709,2018-11-09 15:05:04,2021-07-06 15:54:46,0.0,2.0
8509.0,24,BOU1113909,2018-11-09 15:14:50,2021-07-06 15:54:46,2455.5,2.0
8510.0,24,BOU1114109,2018-11-09 15:20:09,2021-07-06 15:54:46,708.69,2.0
8512.0,24,BOU1114509,2018-11-09 15:26:04,2021-07-06 15:54:46,3640.69,2.0
8513.0,24,BOU1114709,2018-11-09 15:31:12,2021-07-06 15:54:46,0.0,2.0
8514.0,24,BOU1114909,2018-11-09 15:35:31,2021-07-06 15:54:46,1256.19,2.0
8515.0,24,BOU1115109,2018-11-09 15:41:05,2021-07-06 15:54:46,0.0,2.0
8516.0,24,BOU1115309,2018-11-09 15:45:33,2021-07-06 15:54:46,5743.0,2.0
8517.0,24,BOU1115509,2018-11-09 15:53:05,2021-07-06 15:54:46,0.0,2.0
8518.0,24,BOU1115709,2018-11-09 16:52:23,2021-07-06 15:54:46,2760.0,2.0
8519.0,24,BOU1115909,2018-11-09 16:55:39,2021-07-06 15:54:46,6700.0,2.0
8520.0,24,BOU1116109,2018-11-09 16:57:50,2021-07-06 15:54:46,2350.0,2.0
